,config_name,config_color,config_stim,config_opto,config_run,config_eye,m,s,e,u,paramset,omi_e,omi,omi_spont,rmi,emi,r_train,r_test,r_mean_train,r_mean_test,perm_score_true,perm_score_stim,perm_score_opto,perm_score_run,perm_score_eye,perm_score_true_mean,perm_score_stim_mean,perm_score_opto_mean,perm_score_run_mean,perm_score_eye_mean,perm_pvalue_stim,perm_pvalue_opto,perm_pvalue_run,perm_pvalue_eye
24,Stimulus only,#949494,1.0,0.0,0.0,0.0,Ntsr1Cre_2019_0008,5.0,8.0,54.0,"[10007, 10015, 10023, 10031, 10103, 10111, 10119, 10127, 10199, 10207, 10215, 10223, 10295, 10303, 10311, 10319, 10391, 10399, 10407, 10415]",-0.0323946,-0.0233702,0.386198,0.209059,0.116779,0.285849,0.272122,,,[0.16091716 0.2036366  0.20908289 0.20912602 0.29126612 0.33710649],"[ 0.29126612  0.02100532  0.01095738 -0.02792483 -0.03108914  0.08556384
 -0.00362294  0.29126612  0.02100532  0.01095738 -0.02792483 -0.03108914
  0.08556384 -0.00362294  0.29126612  0.02100532  0.01095738 -0.02792483
 -0.03108914  0.08556384 -0.00362294  0.29126612  0.02100532  0.01095738
 -0.02792483 -0.03108914  0.08556384 -0.00362294  0.33710649  0.02386842
 -0.03339067  0.10326375  0.04325787 -0.04121153  0.09877439  0.33710649
  0.02386842 -0.03339067  0.10326375  0.04325787 -0.04121153  0.09877439
  0.33710649  0.02386842 -0.03339067  0.10326375  0.04325787 -0.04121153
  0.09877439  0.33710649  0.02386842 -0.03339067  0.10326375  0.04325787
 -0.04121153  0.09877439  0.16091716  0.08029841 -0.04125443 -0.00688031
  0.05921597  0.00106824  0.02670885  0.16091716  0.08029841 -0.04125443
 -0.00688031  0.05921597  0.00106824  0.02670885  0.16091716  0.08029841
 -0.04125443 -0.00688031  0.05921597  0.00106824  0.02670885  0.16091716
  0.08029841 -0.04125443 -0.00688031  0.05921597  0.00106824  0.02670885
  0.2036366  -0.05761124 -0.00291877  0.03486647  0.08523555 -0.00483337
 -0.02071527  0.2036366  -0.05761124 -0.00291877  0.03486647  0.08523555
 -0.00483337 -0.02071527  0.2036366  -0.05761124 -0.00291877  0.03486647
  0.08523555 -0.00483337 -0.02071527  0.2036366  -0.05761124 -0.00291877
  0.03486647  0.08523555 -0.00483337 -0.02071527  0.20912602  0.02606209
 -0.03405418  0.10002343 -0.02742028  0.00481932  0.01922528  0.20912602
  0.02606209 -0.03405418  0.10002343 -0.02742028  0.00481932  0.01922528
  0.20912602  0.02606209 -0.03405418  0.10002343 -0.02742028  0.00481932
  0.01922528  0.20908289  0.0264847  -0.03414341  0.0999306  -0.0273594
  0.00487422  0.01949065]",,,,0.23518921224609168,0.04838527539180017,,,,0.00040726380314339407,,,
25,Stimulus only,#949494,1.0,0.0,0.0,0.0,Ntsr1Cre_2019_0008,5.0,8.0,58.0,"[10071, 10079, 10087, 10095, 10167, 10175, 10183, 10191, 10263, 10271, 10279, 10287, 10359, 10367, 10375, 10383, 10455, 10463, 10471, 10479]",0.0032394,0.0391144,,0.0927155,0.126214,0.0340098,-0.090395,,,[-0.06363755 -0.04986201 -0.04620416  0.02825963  0.03572299],"[ 0.03572299 -0.01045638  0.01194687  0.03011261  0.0336211  -0.04105927
 -0.04748038  0.03572299 -0.01045638  0.01194687  0.03011261  0.0336211
 -0.04105927 -0.04748038  0.03572299 -0.01045638  0.01194687  0.03011261
  0.0336211  -0.04105927 -0.04748038  0.03572299 -0.01045638  0.01194687
  0.03011261  0.0336211  -0.04105927 -0.04748038 -0.04620416 -0.02414292
 -0.02255876 -0.02835141 -0.06491122  0.05731489 -0.01795465 -0.04620416
 -0.02414292 -0.02255876 -0.02835141 -0.06491122  0.05731489 -0.01795465
 -0.04620416 -0.02414292 -0.02255876 -0.02835141 -0.06491122  0.05731489
 -0.01795465 -0.04620416 -0.02414292 -0.02255876 -0.02835141 -0.06491122
  0.05731489 -0.01795465 -0.06363755 -0.01023965  0.00862259  0.05541649
 -0.03224256  0.02211799 -0.01913932 -0.06363755 -0.01023965  0.00862259
  0.05541649 -0.03224256  0.02211799 -0.01913932 -0.06363755 -0.01023965
  0.00862259  0.05541649 -0.03224256  0.02211799 -0.01913932 -0.06363755
 -0.01023965  0.00862259  0.05541649 -0.03224256  0.02211799 -0.01913932
  0.02825963  0.03766394  0.02885733  0.04103796 -0.01271307  0.03426021
  0.01375287  0.02825963  0.03766394  0.02885733  0.04103796 -0.01271307
  0.03426021  0.01375287  0.02825963  0.03766394  0.02885733  0.04103796
 -0.01271307  0.03426021  0.01375287  0.02825963  0.03766394  0.02885733
  0.04103796 -0.01271307  0.03426021  0.01375287 -0.04986201  0.01827247
 -0.04052519 -0.05578239 -0.00620306  0.03701338 -0.0097656  -0.04986201
  0.01827247 -0.04052519 -0.05578239 -0.00620306  0.03701338 -0.0097656
 -0.04986201  0.01827247 -0.04052519 -0.05578239 -0.00620306  0.03701338
 -0.0097656  -0.04986201  0.01827247 -0.04052519 -0.05578239 -0.00620306
  0.03701338 -0.0097656 ]",,,,-0.01914422089632057,-0.003121036055485469,,,,0.32125811852122077,,,
26,Stimulus only,#949494,1.0,0.0,0.0,0.0,Ntsr1Cre_2019_0008,6.0,6.0,23.0,"[10007, 10015, 10023, 10031, 10103, 10111, 10119, 10127, 10199, 10207, 10215, 10223, 10295, 10303, 10311, 10319, 10391, 10399, 10407, 10415]",0.0581349,0.055633,-0.108143,0.498496,0.43814,0.236417,0.157586,,,[-0.03583887 -0.01564017 -0.00067646  0.00172002  0.03405137  0.04386077],"[-0.01564017  0.02507639 -0.04015843  0.08670375 -0.06536919  0.01307258
  0.03369673 -0.01564017  0.02507639 -0.04015843  0.08670375 -0.06536919
  0.01307258  0.03369673 -0.01564017  0.02507639 -0.04015843  0.08670375
 -0.06536919  0.01307258  0.03369673 -0.01564017  0.02507639 -0.04015843
  0.08670375 -0.06536919  0.01307258  0.03369673  0.03405137 -0.03225621
 -0.05765582 -0.07239379 -0.04079339 -0.01032098  0.06121562  0.03405137
 -0.03225621 -0.05765582 -0.07239379 -0.04079339 -0.01032098  0.06121562
  0.03405137 -0.03225621 -0.05765582 -0.07239379 -0.04079339 -0.01032098
  0.06121562  0.03405137 -0.03225621 -0.05765582 -0.07239379 -0.04079339
 -0.01032098  0.06121562  0.04386077 -0.03666654 -0.02585018 -0.01708353
  0.04067231  0.04751685  0.02727985  0.04386077 -0.03666654 -0.02585018
 -0.01708353  0.04067231  0.04751685  0.02727985  0.04386077 -0.03666654
 -0.02585018 -0.01708353  0.04067231  0.04751685  0.02727985  0.04386077
 -0.03666654 -0.02585018 -0.01708353  0.04067231  0.04751685  0.02727985
 -0.03583887  0.0604437   0.0343699   0.03752535  0.08728238 -0.00587049
  0.03290289 -0.03583887  0.0604437   0.0343699   0.03752535  0.08728238
 -0.00587049  0.03290289 -0.03583887  0.0604437   0.0343699   0.03752535
  0.08728238 -0.00587049  0.03290289 -0.03583887  0.0604437   0.0343699
  0.03752535  0.08728238 -0.00587049  0.03290289 -0.00067646 -0.01840616
 -0.05741047  0.04940918  0.07228963  0.03744184  0.01795721 -0.00067646
 -0.01840616 -0.05741047  0.04940918  0.07228963  0.03744184  0.01795721
 -0.00067646 -0.01840616 -0.05741047  0.04940918  0.07228963  0.03744184
  0.01795721  0.00172002 -0.02012153 -0.06280239  0.04530609  0.0600998
  0.04068814  0.02300086]",,,,0.004579441614744734,0.008777119037450997,,,,0.8862972140465211,,,
27,Stimulus only,#949494,1.0,0.0,0.0,0.0,Ntsr1Cre_2019_0008,6.0,6.0,30.0,"[10039, 10047, 10055, 10063, 10135, 10143, 10151, 10159, 10231, 10239, 10247, 10255, 10327, 10335, 10343, 10351, 10423, 10431, 10439, 10447]",-0.0818672,-0.103083,-0.20888,0.273002,0.315404,0.152364,0.0989468,,,[0.01120385 0.035037   0.05186009 0.06678836 0.11865288],"[ 0.01120385 -0.02521407  0.00978884 -0.0201462   0.04024087  0.01593854
  0.10045142  0.01120385 -0.02521407  0.00978884 -0.0201462   0.04024087
  0.01593854  0.10045142  0.01120385 -0.02521407  0.00978884 -0.0201462
  0.04024087  0.01593854  0.10045142  0.01120385 -0.02521407  0.00978884
 -0.0201462   0.04024087  0.01593854  0.10045142  0.05186009 -0.0622475
 -0.10262776  0.01792692  0.0420115   0.00906774  0.03424796  0.05186009
 -0.0622475  -0.10262776  0.01792692  0.0420115   0.00906774  0.03424796
  0.05186009 -0.0622475  -0.10262776  0.01792692  0.0420115   0.00906774
  0.03424796  0.05186009 -0.0622475  -0.10262776  0.01792692  0.0420115
  0.00906774  0.03424796  0.035037   -0.0830723  -0.03836555 -0.0707816
 -0.04984666 -0.00572079  0.02366221  0.035037   -0.0830723  -0.03836555
 -0.0707816  -0.04984666 -0.00572079  0.02366221  0.035037   -0.0830723
 -0.03836555 -0.0707816  -0.04984666 -0.00572079  0.02366221  0.035037
 -0.0830723  -0.03836555 -0.0707816  -0.04984666 -0.00572079  0.02366221
  0.06678836  0.17052618  0.05433191 -0.03461416  0.04178473  0.04938535
  0.04017689  0.06678836  0.17052618  0.05433191 -0.03461416  0.04178473
  0.04938535  0.04017689  0.06678836  0.17052618  0.05433191 -0.03461416
  0.04178473  0.04938535  0.04017689  0.06678836  0.17052618  0.05433191
 -0.03461416  0.04178473  0.04938535  0.04017689  0.11865288  0.02694256
 -0.01874748  0.11114076 -0.0133003   0.02475027 -0.12894225  0.11865288
  0.02694256 -0.01874748  0.11114076 -0.0133003   0.02475027 -0.12894225
  0.11865288  0.02694256 -0.01874748  0.11114076 -0.0133003   0.02475027
 -0.12894225  0.11865288  0.02694256 -0.01874748  0.11114076 -0.0133003
  0.02475027 -0.12894225]",,,,0.05670843419845434,0.012636863204452169,,,,0.06301443879429497,,,
28,Stimulus only,#949494,1.0,0.0,0.0,0.0,Ntsr1Cre_2019_0008,6.0,6.0,31.0,"[10039, 10047, 10055, 10063, 10135, 10143, 10151, 10159, 10231, 10239, 10247, 10255, 10327, 10335, 10343, 10351, 10423, 10431, 10439, 10447]",-0.06726,-0.0575717,-0.327751,0.34587,0.284989,0.164306,0.0408465,,,[-0.02496765 -0.00869686  0.04550297  0.05367766  0.06463262],"[ 0.05367766 -0.10889003 -0.00832476 -0.08182602  0.06469956 -0.02339188
  0.02058412  0.05367766 -0.10889003 -0.00832476 -0.08182602  0.06469956
 -0.02339188  0.02058412  0.05367766 -0.10889003 -0.00832476 -0.08182602
  0.06469956 -0.02339188  0.02058412  0.05367766 -0.10889003 -0.00832476
 -0.08182602  0.06469956 -0.02339188  0.02058412  0.04550297 -0.04025323
  0.03151453 -0.01303353  0.03594841  0.01401382  0.06535708  0.04550297
 -0.04025323  0.03151453 -0.01303353  0.03594841  0.01401382  0.06535708
  0.04550297 -0.04025323  0.03151453 -0.01303353  0.03594841  0.01401382
  0.06535708  0.04550297 -0.04025323  0.03151453 -0.01303353  0.03594841
  0.01401382  0.06535708 -0.00869686 -0.09917627  0.03582696 -0.00219223
 -0.00330929  0.01967278 -0.08585785 -0.00869686 -0.09917627  0.03582696
 -0.00219223 -0.00330929  0.01967278 -0.08585785 -0.00869686 -0.09917627
  0.03582696 -0.00219223 -0.00330929  0.01967278 -0.08585785 -0.00869686
 -0.09917627  0.03582696 -0.00219223 -0.00330929  0.01967278 -0.08585785
 -0.02496765  0.08938688  0.08844003 -0.02151018  0.04020858  0.03337098
 -0.0246551  -0.02496765  0.08938688  0.08844003 -0.02151018  0.04020858
  0.03337098 -0.0246551  -0.02496765  0.08938688  0.08844003 -0.02151018
  0.04020858  0.03337098 -0.0246551  -0.02496765  0.08938688  0.08844003
 -0.02151018  0.04020858  0.03337098 -0.0246551   0.06463262 -0.03289714
 -0.08612208 -0.0789271  -0.14147225  0.06863545 -0.04014415  0.06463262
 -0.03289714 -0.08612208 -0.0789271  -0.14147225  0.06863545 -0.04014415
  0.06463262 -0.03289714 -0.08612208 -0.0789271  -0.14147225  0.06863545
 -0.04014415  0.06463262 -0.03289714 -0.08612208 -0.0789271  -0.14147225
  0.06863545 -0.04014415]",,,,0.026029749707823957,-0.004405004385259198,,,,0.30055848411086294,,,
29,Stimulus only,#949494,1.0,0.0,0.0,0.0,Ntsr1Cre_2019_0008,6.0,6.0,35.0,"[10039, 10047, 10055, 10063, 10135, 10143, 10151, 10159, 10231, 10239, 10247, 10255, 10327, 10335, 10343, 10351, 10423, 10431, 10439, 10447]",-0.0936591,-0.0658845,-0.362625,0.406011,0.465559,0.317072,0.336282,,,[0.20072019 0.20407995 0.24866636 0.2812968  0.31874263],"[ 0.2812968  -0.0313888  -0.00972131  0.00466071  0.07622187  0.03287438
  0.01685875  0.2812968  -0.0313888  -0.00972131  0.00466071  0.07622187
  0.03287438  0.01685875  0.2812968  -0.0313888  -0.00972131  0.00466071
  0.07622187  0.03287438  0.01685875  0.2812968  -0.0313888  -0.00972131
  0.00466071  0.07622187  0.03287438  0.01685875  0.20072019 -0.01804215
 -0.04442879  0.046472   -0.06316659  0.0738666   0.00867136  0.20072019
 -0.01804215 -0.04442879  0.046472   -0.06316659  0.0738666   0.00867136
  0.20072019 -0.01804215 -0.04442879  0.046472   -0.06316659  0.0738666
  0.00867136  0.20072019 -0.01804215 -0.04442879  0.046472   -0.06316659
  0.0738666   0.00867136  0.24866636 -0.05901992 -0.01983448  0.01572763
 -0.05290835 -0.04904335 -0.02521934  0.24866636 -0.05901992 -0.01983448
  0.01572763 -0.05290835 -0.04904335 -0.02521934  0.24866636 -0.05901992
 -0.01983448  0.01572763 -0.05290835 -0.04904335 -0.02521934  0.24866636
 -0.05901992 -0.01983448  0.01572763 -0.05290835 -0.04904335 -0.02521934
  0.20407995  0.10506985  0.06993185 -0.05569084  0.06364736  0.03731003
  0.00949701  0.20407995  0.10506985  0.06993185 -0.05569084  0.06364736
  0.03731003  0.00949701  0.20407995  0.10506985  0.06993185 -0.05569084
  0.06364736  0.03731003  0.00949701  0.20407995  0.10506985  0.06993185
 -0.05569084  0.06364736  0.03731003  0.00949701  0.31874263 -0.08850701
  0.00671023 -0.02259796 -0.08309913 -0.04268766  0.08052997  0.31874263
 -0.08850701  0.00671023 -0.02259796 -0.08309913 -0.04268766  0.08052997
  0.31874263 -0.08850701  0.00671023 -0.02259796 -0.08309913 -0.04268766
  0.08052997  0.31874263 -0.08850701  0.00671023 -0.02259796 -0.08309913
 -0.04268766  0.08052997]",,,,0.2507011862632226,0.03531999538204448,,,,0.001167794047466813,,,
30,Stimulus only,#949494,1.0,0.0,0.0,0.0,Ntsr1Cre_2019_0008,6.0,6.0,40.0,"[10039, 10047, 10055, 10063, 10135, 10143, 10151, 10159, 10231, 10239, 10247, 10255, 10327, 10335, 10343, 10351, 10423, 10431, 10439, 10447]",0.0536389,0.133385,-0.0306885,0.312527,0.246274,0.43479,0.46201,,,[0.29513788 0.32375347 0.35961867 0.3846885  0.44507623],"[ 0.35961867 -0.02675534  0.084742   -0.04052752 -0.08405428  0.0345549
  0.08741658  0.35961867 -0.02675534  0.084742   -0.04052752 -0.08405428
  0.0345549   0.08741658  0.35961867 -0.02675534  0.084742   -0.04052752
 -0.08405428  0.0345549   0.08741658  0.35961867 -0.02675534  0.084742
 -0.04052752 -0.08405428  0.0345549   0.08741658  0.29513788 -0.01435176
 -0.08187776  0.07406953  0.01992853  0.01817178 -0.08340544  0.29513788
 -0.01435176 -0.08187776  0.07406953  0.01992853  0.01817178 -0.08340544
  0.29513788 -0.01435176 -0.08187776  0.07406953  0.01992853  0.01817178
 -0.08340544  0.29513788 -0.01435176 -0.08187776  0.07406953  0.01992853
  0.01817178 -0.08340544  0.44507623 -0.05652832 -0.0689666  -0.01044643
 -0.03635683 -0.07508953 -0.03034991  0.44507623 -0.05652832 -0.0689666
 -0.01044643 -0.03635683 -0.07508953 -0.03034991  0.44507623 -0.05652832
 -0.0689666  -0.01044643 -0.03635683 -0.07508953 -0.03034991  0.44507623
 -0.05652832 -0.0689666  -0.01044643 -0.03635683 -0.07508953 -0.03034991
  0.3846885   0.06492041  0.03671916 -0.01897924  0.02843359  0.03118829
  0.06427108  0.3846885   0.06492041  0.03671916 -0.01897924  0.02843359
  0.03118829  0.06427108  0.3846885   0.06492041  0.03671916 -0.01897924
  0.02843359  0.03118829  0.06427108  0.3846885   0.06492041  0.03671916
 -0.01897924  0.02843359  0.03118829  0.06427108  0.32375347 -0.07456598
  0.00698909  0.01649086 -0.07910668  0.06027306  0.01566489  0.32375347
 -0.07456598  0.00698909  0.01649086 -0.07910668  0.06027306  0.01566489
  0.32375347 -0.07456598  0.00698909  0.01649086 -0.07910668  0.06027306
  0.01566489  0.32375347 -0.07456598  0.00698909  0.01649086 -0.07910668
  0.06027306  0.01566489]",,,,0.36165494815812826,0.04773562469278893,,,,0.001167794047466813,,,
31,Stimulus only,#949494,1.0,0.0,0.0,0.0,Ntsr1Cre_2019_0008,6.0,6.0,46.0,"[10007, 10015, 10023, 10031, 10103, 10111, 10119, 10127, 10199, 10207, 10215, 10223, 10295, 10303, 10311, 10319, 10391, 10399, 10407, 10415]",0.0328656,0.0379949,-0.108184,0.175942,0.099635,0.392478,0.328406,,,[0.17212873 0.32170004 0.3250376  0.32600443 0.3879822  0.38798687],"[ 0.3250376   0.00112731  0.0449987  -0.02922568 -0.0382256  -0.02909893
  0.01996535  0.3250376   0.00112731  0.0449987  -0.02922568 -0.0382256
 -0.02909893  0.01996535  0.3250376   0.00112731  0.0449987  -0.02922568
 -0.0382256  -0.02909893  0.01996535  0.3250376   0.00112731  0.0449987
 -0.02922568 -0.0382256  -0.02909893  0.01996535  0.32170004  0.02145694
 -0.12870129  0.11667757  0.01665022  0.0888125  -0.03024292  0.32170004
  0.02145694 -0.12870129  0.11667757  0.01665022  0.0888125  -0.03024292
  0.32170004  0.02145694 -0.12870129  0.11667757  0.01665022  0.0888125
 -0.03024292  0.32170004  0.02145694 -0.12870129  0.11667757  0.01665022
  0.0888125  -0.03024292  0.32600443 -0.00584166 -0.05620702  0.03444517
 -0.04841804 -0.05054682 -0.01781547  0.32600443 -0.00584166 -0.05620702
  0.03444517 -0.04841804 -0.05054682 -0.01781547  0.32600443 -0.00584166
 -0.05620702  0.03444517 -0.04841804 -0.05054682 -0.01781547  0.32600443
 -0.00584166 -0.05620702  0.03444517 -0.04841804 -0.05054682 -0.01781547
  0.17212873  0.04059625 -0.05072764 -0.02828999 -0.01796342  0.02083758
 -0.02390381  0.17212873  0.04059625 -0.05072764 -0.02828999 -0.01796342
  0.02083758 -0.02390381  0.17212873  0.04059625 -0.05072764 -0.02828999
 -0.01796342  0.02083758 -0.02390381  0.17212873  0.04059625 -0.05072764
 -0.02828999 -0.01796342  0.02083758 -0.02390381  0.3879822  -0.05212971
 -0.03603373  0.05420441 -0.13863123  0.00525214 -0.01986449  0.3879822
 -0.05212971 -0.03603373  0.05420441 -0.13863123  0.00525214 -0.01986449
  0.3879822  -0.05212971 -0.03603373  0.05420441 -0.13863123  0.00525214
 -0.01986449  0.38798687 -0.05214427 -0.03605688  0.05419281 -0.1386351
  0.0052844  -0.01989117]",,,,0.3201399797466728,0.03417140015453216,,,,0.00027911919080215905,,,
32,Stimulus only,#949494,1.0,0.0,0.0,0.0,Ntsr1Cre_2019_0008,6.0,6.0,50.0,"[10071, 10079, 10087, 10095, 10167, 10175, 10183, 10191, 10263, 10271, 10279, 10287, 10359, 10367, 10375, 10383, 10455, 10463, 10471, 10479]",-0.015964,-0.0236158,0.0122943,0.00935272,-0.0510143,0.186332,0.0903761,,,[-0.00795661  0.11570216  0.1332922   0.15485045  0.16246573],"[ 0.15485045 -0.04780786 -0.06069701 -0.00311901 -0.11189966 -0.04678772
 -0.03750958  0.15485045 -0.04780786 -0.06069701 -0.00311901 -0.11189966
 -0.04678772 -0.03750958  0.15485045 -0.04780786 -0.06069701 -0.00311901
 -0.11189966 -0.04678772 -0.03750958  0.15485045 -0.04780786 -0.06069701
 -0.00311901 -0.11189966 -0.04678772 -0.03750958  0.1332922  -0.13899927
 -0.00740079 -0.01839981 -0.06168091 -0.021319    0.04945084  0.1332922
 -0.13899927 -0.00740079 -0.01839981 -0.06168091 -0.021319    0.04945084
  0.1332922  -0.13899927 -0.00740079 -0.01839981 -0.06168091 -0.021319
  0.04945084  0.1332922  -0.13899927 -0.00740079 -0.01839981 -0.06168091
 -0.021319    0.04945084  0.16246573  0.08433557 -0.01838643  0.01575527
  0.02734718 -0.05945901 -0.0550739   0.16246573  0.08433557 -0.01838643
  0.01575527  0.02734718 -0.05945901 -0.0550739   0.16246573  0.08433557
 -0.01838643  0.01575527  0.02734718 -0.05945901 -0.0550739   0.16246573
  0.08433557 -0.01838643  0.01575527  0.02734718 -0.05945901 -0.0550739
  0.11570216  0.00093104  0.00259092  0.04827182 -0.12442566 -0.01901751
  0.0792339   0.11570216  0.00093104  0.00259092  0.04827182 -0.12442566
 -0.01901751  0.0792339   0.11570216  0.00093104  0.00259092  0.04827182
 -0.12442566 -0.01901751  0.0792339   0.11570216  0.00093104  0.00259092
  0.04827182 -0.12442566 -0.01901751  0.0792339  -0.00795661 -0.04582064
 -0.01120422  0.00968734  0.01275378 -0.00054611 -0.00192826 -0.00795661
 -0.04582064 -0.01120422  0.00968734  0.01275378 -0.00054611 -0.00192826
 -0.00795661 -0.04582064 -0.01120422  0.00968734  0.01275378 -0.00054611
 -0.00192826 -0.00795661 -0.04582064 -0.01120422  0.00968734  0.01275378
 -0.00054611 -0.00192826]",,,,0.11167078531965144,-7.916496333159764e-05,,,,0.008300833173241212,,,
33,Stimulus only,#949494,1.0,0.0,0.0,0.0,Ntsr1Cre_2019_0008,6.0,6.0,51.0,"[10007, 10015, 10023, 10031, 10103, 10111, 10119, 10127, 10199, 10207, 10215, 10223, 10295, 10303, 10311, 10319, 10391, 10399, 10407, 10415]",-0.0900875,-0.12297,-0.0671506,0.328005,0.151019,0.19452,-0.0507735,,,[0.00416601 0.00428199 0.02492267 0.04528136 0.11214096 0.11241768],"[ 4.52813615e-02 -4.77377403e-02 -2.15998764e-02 -9.64914803e-03
 -9.41646269e-02  3.18892495e-02  3.43422230e-02  4.52813615e-02
 -4.77377403e-02 -2.15998764e-02 -9.64914803e-03 -9.41646269e-02
  3.18892495e-02  3.43422230e-02  4.52813615e-02 -4.77377403e-02
 -2.15998764e-02 -9.64914803e-03 -9.41646269e-02  3.18892495e-02
  3.43422230e-02  4.52813615e-02 -4.77377403e-02 -2.15998764e-02
 -9.64914803e-03 -9.41646269e-02  3.18892495e-02  3.43422230e-02
  4.28198680e-03 -1.40352877e-02 -2.85039700e-02 -8.98850652e-03
 -1.37429969e-02 -1.28348806e-02  7.24277105e-03  4.28198680e-03
 -1.40352877e-02 -2.85039700e-02 -8.98850652e-03 -1.37429969e-02
 -1.28348806e-02  7.24277105e-03  4.28198680e-03 -1.40352877e-02
 -2.85039700e-02 -8.98850652e-03 -1.37429969e-02 -1.28348806e-02
  7.24277105e-03  4.28198680e-03 -1.40352877e-02 -2.85039700e-02
 -8.98850652e-03 -1.37429969e-02 -1.28348806e-02  7.24277105e-03
  2.49226688e-02  3.09362268e-02  6.42580969e-02 -3.93123117e-02
 -2.43586782e-02  2.18279520e-02 -7.08956014e-02  2.49226688e-02
  3.09362268e-02  6.42580969e-02 -3.93123117e-02 -2.43586782e-02
  2.18279520e-02 -7.08956014e-02  2.49226688e-02  3.09362268e-02
  6.42580969e-02 -3.93123117e-02 -2.43586782e-02  2.18279520e-02
 -7.08956014e-02  2.49226688e-02  3.09362268e-02  6.42580969e-02
 -3.93123117e-02 -2.43586782e-02  2.18279520e-02 -7.08956014e-02
  4.16601314e-03  6.18298240e-02  1.04419046e-02  5.15796686e-02
  6.04228307e-02 -5.00186476e-03 -4.96715624e-02  4.16601314e-03
  6.18298240e-02  1.04419046e-02  5.15796686e-02  6.04228307e-02
 -5.00186476e-03 -4.96715624e-02  4.16601314e-03  6.18298240e-02
  1.04419046e-02  5.15796686e-02  6.04228307e-02 -5.00186476e-03
 -4.96715624e-02  4.16601314e-03  6.18298240e-02  1.04419046e-02
  5.15796686e-02  6.04228307e-02 -5.00186476e-03 -4.96715624e-02
  1.12140962e-01  3.41807359e-02  2.92933887e-02  4.11993451e-02
 -4.89720211e-02  1.24685350e-04 -1.99402933e-04  1.12140962e-01
  3.41807359e-02  2.92933887e-02  4.11993451e-02 -4.89720211e-02
  1.24685350e-04 -1.99402933e-04  1.12140962e-01  3.41807359e-02
  2.92933887e-02  4.11993451e-02 -4.89720211e-02  1.24685350e-04
 -1.99402933e-04  1.12417676e-01  3.42108983e-02  3.00936491e-02
  4.02615406e-02 -4.91978951e-02 -6.52743486e-05 -1.60483701e-04]",,,,0.05053511132114479,0.005161186372704237,,,,0.0397715934538574,,,
