,m,s,e,u,paramset,fr_mean_e,fr_mean_stim,fr_mean_spont_ctrl,fr_opto,fr_ctrl,fr_run,fr_sit,fr_pupil_large,fr_pupil_small,reliability,omi,rmi,emi,response_train,response_tv,opto_train,run_train,eye_train,strf,srf,trf,srf_val,filt_opto,filt_run,filt_eye,b,opto_triggered_data,opto_triggered_yhat,data_omis,yhat_omis,data_omis_mean,yhat_omis_mean,opto_triggered_data_100ms,opto_triggered_yhat_100ms,data_omis_100ms,yhat_omis_100ms,data_omis_mean_100ms,yhat_omis_mean_100ms,perm_score_true,perm_score_stim,perm_score_opto,perm_score_run,perm_score_eye,perm_score_true_mean,perm_score_stim_mean,perm_score_opto_mean,perm_score_run_mean,perm_score_eye_mean,perm_pvalue_stim,perm_pvalue_opto,perm_pvalue_run,perm_pvalue_eye
0,Ntsr1Cre_2019_0007,6,9,7,10424,5.15567,5.15078,6.39394,4.82637,5.79876,6.8540250812968075,4.329248936170213,8.15825375170532,2.4829467939972716,0.455445,-0.0870111,0.233067,0.457585,[0.16729074 0.06964588 0.02617208 ... 0.         0.         0.        ],"[0.00000000e+00 1.66666667e-02 3.33333333e-02 ... 9.19950000e+02
 9.19966667e+02 9.19983333e+02]",[0. 0. 0. ... 1. 1. 1.],[0.02039968 0.02033873 0.02025282 ... 0.         0.         0.        ],[0.26126357 0.25670233 0.25107716 ... 0.12020782 0.12266966 0.12543309],"[[[ 4.01759782e-04 -3.09941795e-04 -2.54911574e-04 ... -1.53598521e-04
   -2.14747619e-04  6.27457557e-05]
  [-3.38650629e-04 -1.33680776e-04 -1.97664398e-04 ...  3.04078480e-04
    3.38433339e-04 -3.73893592e-04]
  [-8.06378303e-05 -1.64497324e-04  1.51876186e-04 ...  1.35854672e-04
    3.12853663e-04  3.80332553e-04]
  ...
  [-1.16539581e-04 -1.00874204e-05  6.84919505e-05 ...  3.24517488e-04
    1.85506578e-04 -2.03870033e-04]
  [ 4.32185450e-04  3.05156456e-04 -2.73459358e-04 ...  5.24412491e-04
    1.37027702e-04 -2.14131578e-04]
  [-1.79253679e-04  2.89857504e-04 -2.78529507e-04 ...  1.67007267e-04
    1.21603553e-04 -2.11031613e-04]]

 [[-5.62121568e-05 -7.54071167e-04 -6.27619680e-04 ... -3.71052709e-04
   -1.19380900e-04  1.00356359e-04]
  [-1.40394055e-04 -6.48244692e-04 -6.55986893e-04 ...  2.51673837e-03
   -6.53708936e-04 -4.65324702e-05]
  [ 4.40169242e-06 -3.63441795e-04 -2.33699648e-05 ... -1.57705136e-02
    3.81038967e-03 -5.34652936e-05]
  ...
  [-1.86163728e-04 -2.36975739e-05  1.43668949e-04 ...  9.34751297e-04
    2.31111626e-04  3.75710515e-05]
  [ 1.00948819e-06  2.78162421e-04  4.31921886e-04 ... -1.37387571e-04
    1.95105415e-04  1.46543782e-04]
  [-2.33851548e-04 -4.89921542e-04  1.56529970e-03 ... -1.13618880e-04
   -3.68981600e-05  2.47398973e-04]]

 [[-1.74636240e-04 -5.10225829e-04 -2.67615600e-04 ...  4.80336748e-05
   -3.58226098e-04 -5.46133262e-04]
  [-3.88881279e-04 -6.92079659e-04 -3.79065197e-04 ...  1.06401567e-03
   -4.16324765e-04 -4.11277724e-05]
  [-1.75178866e-04 -4.17924341e-04 -3.87159351e-04 ... -8.68472084e-03
    2.12286948e-03 -4.68882907e-04]
  ...
  [ 2.15881737e-04 -1.47268744e-04 -4.19270655e-05 ...  5.24353003e-04
    5.01371687e-04  8.76638456e-04]
  [-2.40109570e-04  3.17377795e-04  5.70735952e-04 ... -8.83772882e-05
   -1.33744223e-04 -1.18232208e-04]
  [ 7.80306582e-05  5.02153474e-04  7.29009160e-04 ... -1.90849169e-04
    1.29192238e-04  1.81016876e-04]]

 ...

 [[ 2.04470183e-04 -6.19414932e-05 -3.98659467e-04 ... -3.80259626e-05
   -4.22028097e-04 -5.48696495e-04]
  [-1.14397386e-04 -1.13565635e-04 -6.77141652e-04 ... -2.56043719e-03
    7.26621191e-04 -1.69289822e-04]
  [ 5.45931573e-04 -7.81296578e-04  1.92073896e-03 ... -4.21903096e-03
    1.31666730e-03 -3.45452019e-04]
  ...
  [-2.79050109e-05 -4.73644235e-04 -3.21158394e-03 ...  4.77551557e-02
    1.59255527e-02  2.85165501e-04]
  [ 2.56131490e-04 -2.22926447e-03 -5.84521331e-03 ... -7.16079259e-03
   -2.35987548e-03 -6.16601785e-04]
  [-1.13942218e-03 -7.08424428e-04  4.73628426e-03 ... -2.86648108e-04
   -5.75358463e-05 -2.62497197e-04]]

 [[-1.17891919e-04  2.74086837e-04  7.52039632e-05 ... -2.82508438e-04
   -8.35834653e-04 -4.61696065e-04]
  [ 2.01588366e-04 -1.67783437e-04 -1.24372309e-03 ... -1.00139882e-02
    2.81754415e-03 -3.08700255e-04]
  [ 3.11250129e-04 -1.13140477e-03  4.46539512e-03 ... -1.54019604e-02
    4.04774724e-03 -2.31410886e-04]
  ...
  [ 2.08917800e-06  1.34797837e-03 -2.69814255e-03 ...  8.20182487e-02
    3.04114278e-02  3.83542065e-04]
  [-1.85582758e-04  1.96991232e-03 -3.52373626e-03 ... -1.22316880e-02
   -4.09091823e-03  3.64809275e-05]
  [-2.90416967e-04 -1.50673906e-03  5.25329588e-03 ... -8.38357490e-04
   -5.04317461e-04 -3.82548082e-04]]

 [[ 6.51159266e-04  1.99001661e-04  3.80174024e-05 ... -2.93726422e-04
   -7.77242763e-04 -9.48289380e-05]
  [-6.45742228e-04 -3.53159819e-04  2.78846943e-04 ...  2.09511491e-04
   -4.64920769e-04 -4.46826074e-04]
  [ 4.95292879e-05 -5.55646955e-04  1.29916705e-04 ...  1.70512823e-04
   -5.31982630e-04 -8.47100979e-04]
  ...
  [-5.58768443e-06  1.96080102e-04 -8.19647994e-06 ...  2.67317006e-03
   -3.75787960e-04  2.62138841e-04]
  [-7.32786357e-05  1.62526208e-04  6.58601566e-05 ... -4.76278801e-04
    8.39551831e-06 -1.95217857e-04]
  [ 1.72446904e-04  3.88676621e-04  4.80941162e-06 ... -2.38868874e-04
   -1.43281795e-04 -2.97355815e-04]]]","[[ 2.24906631e-04 -2.12950108e-04 -2.85402173e-04 -7.30466054e-05
  -3.83614097e-04 -2.72236066e-04  1.02496461e-03 -6.26582745e-03
   2.19363496e-02  4.28265370e-02  9.90439639e-06 -2.88147107e-03
   1.04433706e-03 -4.94551146e-04 -2.31361395e-04 -7.98063644e-04
  -5.03536779e-04 -8.75094483e-05 -3.10167379e-04 -8.17861292e-04
  -1.00754038e-03]
 [-1.21172612e-04 -4.40471485e-04 -1.01659854e-03  1.35099527e-03
  -1.86247868e-03 -1.13527169e-02 -2.15892633e-03 -1.46594248e-03
   8.85211024e-03  1.78156421e-02 -6.42923305e-06 -3.88262386e-04
  -2.96684145e-03  1.18636368e-02  1.70754828e-02 -3.08004441e-03
   4.17739153e-02  2.34273281e-02 -6.42963266e-03  1.73100072e-03
  -6.30142575e-04]
 [ 2.24230738e-04 -1.21254742e-03  2.91639101e-03 -8.73443298e-03
   1.73258483e-02  8.32367539e-02  1.80404931e-02 -8.87896121e-03
   2.92698340e-03 -1.75372857e-04  5.51716548e-05  1.97382233e-05
  -8.29507189e-04  3.83189297e-03  8.63119029e-03  2.66569406e-02
   8.33019018e-02  3.72054055e-02 -1.06232790e-02  2.71002599e-03
  -4.21875768e-04]
 [ 1.19347904e-04 -8.24538816e-04  2.04240391e-03 -6.57890318e-03
   1.28777660e-02  6.18179329e-02  1.38266813e-02 -8.37913062e-03
   7.63902301e-03  1.07396366e-02 -7.36058457e-04 -9.29181639e-04
   9.54464718e-04 -2.02090712e-03 -7.58570444e-04  2.00630687e-02
   5.01796454e-02  2.09099427e-02 -6.51555648e-03  1.07048347e-03
  -2.21675262e-04]
 [-3.62441147e-04 -3.09060793e-04 -1.41910720e-03  1.14755146e-03
  -2.64935335e-03 -1.36216870e-02 -1.39847316e-03 -4.65109572e-03
   2.20660437e-02  4.48252670e-02  1.75336876e-03 -3.21962661e-03
   6.29760209e-04 -1.82570977e-04  1.15814561e-03 -4.70105233e-03
  -2.48228926e-02 -1.17940009e-02  2.96115410e-03 -1.17082836e-03
  -9.39173260e-05]
 [-3.19497456e-04 -3.71323928e-04 -3.57816694e-04 -5.48189972e-04
   4.69232764e-04  3.14254174e-03  1.57472759e-03 -7.48163229e-03
   2.39026286e-02  4.53282706e-02 -2.57947994e-03 -2.03535287e-03
   2.07698368e-03  2.35359184e-04 -9.45227803e-04  2.17549829e-03
   3.17007415e-02  1.51364869e-02 -5.34193683e-03  8.02350813e-04
  -1.78375281e-04]
 [-5.75086560e-05  2.67118070e-04  9.42209677e-04  5.76549966e-04
   5.73765028e-05  7.59270741e-04  1.64715413e-04  1.41997487e-04
   2.95845908e-04 -1.77245791e-04 -3.53668496e-04  3.12426255e-06
  -1.85030361e-03  4.92587173e-03 -9.32732504e-03 -1.18602447e-05
   1.59282073e-01  8.09045210e-02 -2.40738392e-02  5.53604867e-03
  -3.07437382e-04]
 [-1.76948510e-04 -1.21419434e-04  2.81701738e-04  5.95870020e-04
  -1.79300769e-04 -7.23000208e-04  2.57555698e-03  4.23900969e-03
   1.89021183e-03 -4.44018049e-03 -1.21871829e-02 -1.34537760e-02
  -3.98409972e-03  3.30892648e-03 -2.57753022e-03 -1.01198340e-02
   1.65862450e-03  4.39398829e-03  1.19067810e-03  1.21704477e-03
  -3.80407495e-04]
 [-3.75677046e-04  1.19687652e-03  2.07026940e-04  6.47199864e-04
   1.95498043e-03 -1.51539280e-03 -1.38288420e-02 -3.82983498e-02
   3.49117145e-02 -8.36823136e-02 -4.01506990e-01 -2.82144174e-02
   6.81223571e-02 -3.07944659e-02  1.36975674e-02  8.56921226e-02
   1.90457702e-01  7.31812194e-02 -3.30091901e-02 -9.02310712e-04
  -6.20695355e-04]
 [-2.58915767e-04 -4.97331237e-03 -2.13681045e-03 -1.38328434e-03
  -9.51288640e-03  3.70726455e-03  7.54220262e-02  9.62126181e-02
   7.46383220e-02 -5.29113710e-02 -2.93237954e-01 -3.15282762e-01
  -8.22228342e-02  3.87834124e-02 -2.17177509e-03  6.42982200e-02
   1.56786025e-01  9.19733569e-02  2.60932595e-02  3.36451195e-02
   4.92814142e-05]
 [-4.00819990e-05  1.59172621e-02  3.26729566e-03  1.19361235e-02
   1.32065704e-02 -9.24151018e-03  9.30532813e-02  1.47688910e-01
   5.05961031e-02  2.16226764e-02  2.97636669e-02 -4.33013260e-01
  -2.75957108e-01  2.25855522e-02 -8.29249993e-03 -1.45539800e-02
  -3.98627594e-02  1.85413398e-02  6.59883469e-02  3.77628878e-02
   4.76586516e-04]
 [-1.02082973e-04  4.27424125e-02  1.30834132e-02  2.13653408e-02
   5.87946326e-02  1.82267185e-02 -1.09884767e-02 -1.96141582e-02
  -6.16194215e-03 -7.11977296e-03 -6.67569414e-02 -1.48866624e-01
  -1.95113644e-01 -1.04500033e-01  1.38413496e-02  2.72370758e-03
   7.05363834e-03 -7.54673529e-05 -9.82911885e-03 -5.10039227e-03
  -2.27941040e-04]
 [-4.10898501e-04 -1.32064393e-03  7.01590208e-03 -1.89183522e-02
   3.78335789e-02  1.83449715e-01  4.99849133e-02 -1.84898507e-02
   1.75709277e-02 -2.71397159e-02 -1.21223971e-01 -2.58238278e-02
   1.21394722e-02 -4.94092098e-03  3.09496914e-04 -3.04125570e-04
   4.55897862e-05 -3.97420983e-04 -7.81273411e-04 -3.54944816e-04
  -5.69827564e-04]]","[0.01084125 0.08219115 0.04712684 0.03263517 0.04302006 0.04093297
 0.06858905 0.12028334 0.16552861 0.21628997 0.2878465  0.28810182
 0.44017297 0.66102374 0.31048113]",-0.43301326,"[-3.4946628e-04 -6.0527425e-05  1.4217115e-04  1.7238916e-04
 -5.6113655e-05 -5.6817627e-04 -1.0729592e-03 -1.1784553e-03
 -4.9261271e-04  1.2923570e-03  3.9240546e-03  6.9215554e-03
  9.8032616e-03  1.1995259e-02  1.2120185e-02  8.3869742e-03
 -9.9885743e-04 -1.7471934e-02 -3.8283553e-02 -5.7986099e-02
 -7.1086966e-02 -7.2492778e-02 -6.3496433e-02 -5.0527155e-02
 -4.0159598e-02 -3.8699131e-02 -4.6257108e-02 -5.6750812e-02
 -6.3828237e-02 -6.1282154e-02 -4.8017025e-02 -2.9293012e-02
 -1.0767596e-02  1.9551814e-03  6.4771757e-03  5.3693843e-03
  1.6302638e-03 -1.7515782e-03 -2.9785503e-03 -2.5661970e-03
 -1.2958280e-03  5.1764822e-05  8.7128219e-04  9.8761253e-04
  2.9035416e-04 -1.3308603e-03 -3.9099408e-03 -7.2422246e-03
 -1.1076643e-02 -1.5162130e-02]","[-1.02069054e-03 -3.59881530e-03 -5.19242138e-03 -4.81698941e-03
 -1.48800015e-03  4.82987100e-03  9.29191243e-03  5.48948720e-03
 -1.29867569e-02 -5.04976176e-02 -9.77851972e-02 -1.40035927e-01
 -1.62419870e-01 -1.52223662e-01 -1.15156285e-01 -6.64121658e-02
 -2.12641750e-02  6.12304546e-03  1.44679695e-02  1.08007388e-02
  2.29002582e-03 -4.18264233e-03 -6.32924307e-03 -5.55614755e-03
 -3.37437284e-03 -1.26462628e-03 -1.05742365e-05  3.01163062e-04
 -3.85730236e-04 -2.10941071e-03 -4.26703086e-03 -5.45873400e-03
 -4.23484016e-03  8.11418926e-04  8.51224829e-03  1.37092769e-02
  1.09008551e-02 -5.34766261e-03 -3.23638283e-02 -5.17300256e-02
 -4.32196036e-02  1.33489128e-02  1.22846343e-01  2.52612025e-01
  3.64339799e-01  4.19729352e-01  3.93320233e-01  2.99717486e-01
  1.61318883e-01  5.22400485e-04]","[-1.6765738  -1.6571773  -1.6210482  -1.5514531  -1.43166    -1.2509888
 -1.0298791  -0.7987439  -0.58800054 -0.42398274 -0.30587566 -0.22178921
 -0.15980089 -0.10888535 -0.06582696 -0.03143127 -0.00653701  0.0081545
  0.01354025  0.01154835  0.00412408 -0.00665805 -0.01665657 -0.02006764
 -0.0110403   0.01601978  0.06080501  0.11710584  0.17845616  0.2385118
  0.2952347   0.35194105  0.4122815   0.47978532  0.55068064  0.6098791
  0.641319    0.6291394   0.58179057  0.5549375   0.6096707   0.8069721
  1.1712272   1.63711     2.1258006   2.5584896   2.8796828   3.106641
  3.270776    3.4034994 ]",0.0626028164680939,"[[ 0.47424462  0.48221938  0.73345074 ... 11.49247104  8.56829235
   6.01388102]
 [ 0.          0.          0.         ...  4.14763222  2.71994449
   1.8430331 ]
 [ 9.65179999 11.01266306 12.43743056 ...  5.14078437  3.4136166
   2.12216524]
 ...
 [ 0.11048089  0.0439189   0.01572595 ...  3.52368404  4.68540387
   5.73862939]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 7.46325605 10.09650112 12.82495433 ...  0.46458239  0.22225162
   0.09640516]]","[[ 7.9382205  7.92024    7.9029016 ...  7.92224    7.874305   7.827127 ]
 [ 7.0747523  7.0802093  7.097145  ...  4.6638727  4.605485   4.5467844]
 [11.198096  11.227944  11.239126  ... 10.303607  10.177498  10.041426 ]
 ...
 [ 2.1928103  2.1971016  2.20314   ...  1.2531315  1.287011   1.3134487]
 [ 1.8241094  1.8269241  1.822674  ...  0.6931917  0.706175   0.7196277]
 [ 2.917915   2.9511485  2.9758844 ...  1.9567358  1.9626472  1.9656165]]","[ 1.75067965e-01  2.69046364e-01  3.27932930e-01  4.76922236e-01
  9.46182717e-01 -5.13977926e-01 -7.11560291e-01  3.26870062e-01
  9.15557335e-04 -9.40852609e-01 -1.00000000e+00 -9.99996558e-01
  8.27950576e-01  8.13499432e-02 -3.44320032e-01 -2.71456479e-01
 -7.65656247e-01 -6.37190940e-01  7.03140063e-02 -1.70744232e-01
 -2.10637625e-02             nan -7.50197634e-02  3.82269649e-01
 -4.57156220e-01  4.75765044e-01 -1.56896792e-01 -6.79671215e-01
 -4.00118594e-01  4.99983446e-01  9.99387639e-01 -9.23200110e-02
 -8.62685372e-03  2.70791790e-01  8.42770573e-01 -6.54664929e-01]","[-0.03529092 -0.04395792  0.05391014  0.07260065 -0.06076134 -0.05156688
 -0.09218772 -0.0324999  -0.19634879  0.05532199 -0.14724801 -0.1247159
  0.01744509 -0.00397565 -0.05749532  0.00969691 -0.00931868 -0.07181586
 -0.15702552 -0.15502578 -0.03473112         nan  0.03718292  0.21556282
  0.09133425  0.0044186   0.02060471 -0.17466928 -0.14677569 -0.14384334
 -0.13064092 -0.04770176 -0.30267873 -0.13278922 -0.09639959 -0.18058069]",-0.07014048988040696,-0.04388422,"[[4.74244618e-01 4.82219385e-01 7.33450738e-01 ... 8.19065474e+00
  6.48058500e+00 4.81759713e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 9.73638480e+00
  8.31023394e+00 7.57690591e+00]
 [9.65179999e+00 1.10126631e+01 1.24374306e+01 ... 1.49549013e+01
  1.75680802e+01 1.93054230e+01]
 ...
 [1.10480894e-01 4.39189013e-02 1.57259499e-02 ... 2.50097797e-01
  1.09962868e-01 4.36937682e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.01523503e+00
  7.01909919e+00 6.73695141e+00]
 [7.46325605e+00 1.00965011e+01 1.28249543e+01 ... 1.88376445e-04
  0.00000000e+00 0.00000000e+00]]","[[ 7.9382205  7.92024    7.9029016 ...  7.749501   7.667998   7.589376 ]
 [ 7.0747523  7.0802093  7.097145  ...  9.1823435  9.2775     9.365828 ]
 [11.198096  11.227944  11.239126  ...  8.67488    8.665328   8.666262 ]
 ...
 [ 2.1928103  2.1971016  2.20314   ...  1.9695204  1.9901873  2.0072243]
 [ 1.8241094  1.8269241  1.822674  ...  1.3053321  1.2942014  1.3022536]
 [ 2.917915   2.9511485  2.9758844 ...  2.59301    2.5904088  2.5790112]]","[-0.02224085  0.4747553   0.30328402 -1.          0.95694519 -0.47164986
 -0.28694836  0.33328585  0.18518632 -0.55059353 -1.         -1.
 -0.29231021  0.26141104 -0.34924386  0.12240721 -0.74582316  0.00298353
 -0.93525784 -0.02662207 -1.                 nan  0.63160088 -0.1042168
 -0.38725963  0.58996704 -1.         -1.         -1.         -1.
  0.99685146  0.24765437  0.21891573 -0.53440236  0.95150031 -0.99868091]","[-0.02998729  0.05258398 -0.03492545  0.07684413 -0.00623119  0.01113973
 -0.0296982   0.0189202  -0.01343057  0.00690998 -0.02264839 -0.03238672
  0.0276433  -0.14871486 -0.03665978 -0.00842674  0.06771123 -0.01956204
 -0.10028124 -0.05386137 -0.03964534         nan -0.02933812  0.05368997
  0.13098322  0.03520861  0.04111381  0.03814009 -0.00992759  0.00064048
 -0.01351391  0.07245202 -0.292815    0.00222238 -0.06840958 -0.08282457]",0.009070537650452386,-0.007360805,[0.19362523 0.19543179 0.26197962 0.2813065  0.39381424],"[0.19543179 0.14887301 0.18639479 0.18620029 0.14072433 0.15527034
 0.16564207 0.19362523 0.15604757 0.1537522  0.10036018 0.14968375
 0.08382336 0.07220951 0.2813065  0.22864761 0.22284025 0.21992445
 0.24383438 0.24459832 0.22721558 0.39381424 0.34568596 0.28810926
 0.34165557 0.31063191 0.30726805 0.30211581 0.26197962 0.2294064
 0.21519238 0.22113486 0.21622294 0.19785961 0.18402551]","[0.19647549 0.18765549 0.19658743 0.19516624 0.1946962  0.19352746
 0.18996844 0.19766557 0.19075452 0.19102897 0.17395782 0.16195919
 0.17680888 0.17691921 0.17829518 0.18548721 0.18096314 0.18289335
 0.17176098 0.17542628 0.27182139 0.27808454 0.27370651 0.28308717
 0.28031184 0.27279104 0.2817592  0.27789194 0.28436711 0.27483558
 0.40123605 0.39815786 0.3811241  0.39627401 0.37768361 0.40663872
 0.41037811 0.38960235 0.39052208 0.39183274 0.24890771 0.25560913
 0.25143851 0.24650016 0.25091996 0.25241846 0.26082568 0.25566851
 0.25572015 0.25055874]","[0.18884477 0.19162671 0.19473241 0.1957711  0.19343244 0.20058456
 0.20752213 0.19555388 0.19491377 0.19180435 0.20316858 0.1756385
 0.18882508 0.19172243 0.19257794 0.19499063 0.15096912 0.19518218
 0.16976805 0.18808919 0.28106705 0.28022312 0.27909811 0.28280569
 0.27894931 0.2811704  0.27257563 0.2798996  0.28202567 0.2805625
 0.39826736 0.39824453 0.39986758 0.40066264 0.39575145 0.40038499
 0.40262616 0.40400367 0.40107837 0.39802798 0.25827443 0.25981615
 0.26115473 0.26209225 0.25756574 0.26091773 0.2634649  0.25959969
 0.25728218 0.26370002]","[ 0.10238294  0.08639394 -0.03121408 -0.00434146  0.0780597   0.05448155
  0.14005694  0.1188445   0.06285468 -0.07394523  0.06679682  0.11182206
  0.04131759  0.12402769  0.08594602  0.02679648  0.00449122  0.01366053
  0.03930495  0.07309611  0.11493264  0.177756    0.09172423  0.06909256
  0.04127865  0.13298825  0.07167476 -0.07237196  0.10365205  0.11180347
  0.07018311  0.14393396  0.15027179 -0.05215967  0.05361749  0.1094752
  0.02938163  0.11833704  0.05772217  0.05713898  0.1599587   0.09544128
  0.10141987  0.06222673  0.0378364   0.12691405  0.07775081  0.07770543
  0.15209025  0.13228716]",0.2652314766750207,0.21632878877102052,0.2589734001629006,0.264137548802425,0.07449792008628876,0.24369276108141547,0.5985751823709649,0.8759929181682788,5.749173340738268e-07
